"source_code","source_concept_id","source_code_description","source_vocabulary_id","source_domain_id","source_concept_class_id","source_valid_start_date","source_valid_end_date","source_invalid_reason","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","target_concept_class_id","target_invalid_reason","target_standard_concept"
"1359740",42902627,enoxaparin sodium 150 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902627,enoxaparin sodium 150 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,,S
"1359748",42902635,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],RxNorm,Drug,Branded Drug,20121203,20991231,,42902635,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler [Flovent],RxNorm,Drug,Branded Drug,,S
"1359787",42902674,nicotine 0.292 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902674,nicotine 0.292 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,,S
"1359815",42902702,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902702,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,RxNorm,Drug,Clinical Drug,,S
"1359859",42902746,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902746,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,RxNorm,Drug,Clinical Drug,,S
"1359916",42902803,fentanyl 0.025 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902803,fentanyl 0.025 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,,S
"1360019",42902906,enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902906,enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,,S
"1360051",42902938,fulvestrant 50 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,20121203,20991231,,42902938,fulvestrant 50 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,,S
"1360293",42903180,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],RxNorm,Drug,Branded Drug,20121203,20991231,,42903180,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],RxNorm,Drug,Branded Drug,,S
"1360333",42903220,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,RxNorm,Drug,Clinical Drug,20121203,20991231,,42903220,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,RxNorm,Drug,Clinical Drug,,S
"1360497",42903384,leuprolide acetate 30 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,20121203,20991231,,42903384,leuprolide acetate 30 MG/ML Prefilled Syringe,RxNorm,Drug,Clinical Drug,,S
"1361047",43011476,"heparin sodium, porcine 100 UNT/ML",RxNorm,Drug,Clinical Drug Comp,20130107,20991231,,43011476,"heparin sodium, porcine 100 UNT/ML",RxNorm,Drug,Clinical Drug Comp,,S
"1361048",43011816,"heparin sodium, porcine 100 UNT/ML Injectable Solution",RxNorm,Drug,Clinical Drug,20130107,20991231,,43011816,"heparin sodium, porcine 100 UNT/ML Injectable Solution",RxNorm,Drug,Clinical Drug,,S
"1361614",43011516,"heparin sodium, porcine 5000 UNT/ML",RxNorm,Drug,Clinical Drug Comp,20130107,20991231,,43011516,"heparin sodium, porcine 5000 UNT/ML",RxNorm,Drug,Clinical Drug Comp,,S
"13645005",255573,Chronic obstructive pulmonary disease,SNOMED,Condition,Disorder,20020131,20991231,,255573,Chronic obstructive pulmonary disease,SNOMED,Condition,Disorder,,S
"1366342",43012753,levonorgestrel 0.00354 MG/HR,RxNorm,Drug,Clinical Drug Comp,20130204,20991231,,43012753,levonorgestrel 0.00354 MG/HR,RxNorm,Drug,Clinical Drug Comp,,S
"1366343",43012754,levonorgestrel 0.00354 MG/HR Drug Implant,RxNorm,Drug,Clinical Drug,20130204,20991231,,43012754,levonorgestrel 0.00354 MG/HR Drug Implant,RxNorm,Drug,Clinical Drug,,S
"1367432",43012694,ethinyl estradiol 0.000625 MG/HR,RxNorm,Drug,Clinical Drug Comp,20130204,20991231,,43012694,ethinyl estradiol 0.000625 MG/HR,RxNorm,Drug,Clinical Drug Comp,,S
"1367436",43012432,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System",RxNorm,Drug,Quant Clinical Drug,20130204,20991231,,43012432,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System",RxNorm,Drug,Quant Clinical Drug,,S
"1367437",43012697,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR [NuvaRing],RxNorm,Drug,Branded Drug Comp,20130204,20991231,,43012697,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR [NuvaRing],RxNorm,Drug,Branded Drug Comp,,S
"1367439",43012433,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing]",RxNorm,Drug,Quant Branded Drug,20130204,20991231,,43012433,"21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing]",RxNorm,Drug,Quant Branded Drug,,S
"1367440",43012695,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System,RxNorm,Drug,Clinical Drug,20130204,20991231,,43012695,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System,RxNorm,Drug,Clinical Drug,,S
"1367441",43012696,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing],RxNorm,Drug,Branded Drug,20130204,20991231,,43012696,ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing],RxNorm,Drug,Branded Drug,,S
"1370483",43014167,metoprolol succinate 100 MG,RxNorm,Drug,Clinical Drug Comp,20130304,20991231,,43014167,metoprolol succinate 100 MG,RxNorm,Drug,Clinical Drug Comp,,S
"1370489",43014171,metoprolol succinate 25 MG,RxNorm,Drug,Clinical Drug Comp,20130304,20991231,,43014171,metoprolol succinate 25 MG,RxNorm,Drug,Clinical Drug Comp,,S
"13945-1",3035124,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,LOINC,Measurement,Lab Test,19700101,20991231,,3035124,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,LOINC,Measurement,Lab Test,,S
"139536a1-b021-4ef3-902f-b618da5aaa44",45681132,CETIRIZINE HYDROCHLORIDE - cetirizine hydrochloride tablet,SPL,Drug,OTC Drug,20091218,20991231,,40228230,cetirizine hydrochloride 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"13b01db6-1c46-47ff-b233-acbfa20b3c53",45686594,PAIN RELIEVER EXTRA STRENGTH - acetaminophen tablet,SPL,Drug,OTC Drug,20090526,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"13bd84ed-817b-468b-b0fd-6632f031f45f",45692114,"GOOD SENSE PAIN RELIEF EXTRA STRENGTH - acetaminophen tablet, coated",SPL,Drug,OTC Drug,20181226,20991231,,19020053,acetaminophen 500 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"13bd9ea4-4534-4cb4-8057-1fa47033074a",45658959,"ACETAMINOPHEN JUNIOR STRENGTH - acetaminophen tablet, chewable",SPL,Drug,OTC Drug,20171129,20991231,,19079924,acetaminophen 160 MG Chewable Tablet,RxNorm,Drug,Clinical Drug,,S
"13c80d46-429e-4007-8f89-eed2ed96eccf",45664361,"SIMVASTATIN - simvastatin tablet, film coated",SPL,Drug,Prescription Drug,20100617,20991231,,1539411,simvastatin 20 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"13d08903-ff76-494f-829e-e417840c9547",45681139,"MOORE MEDICAL LLC IBUPROFEN - ibuprofen tablet, film coated",SPL,Drug,OTC Drug,20121023,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"13daa2c3-6403-4379-9be0-5646677fa9a2",45636724,ibuprofen 200mg/1 ORAL TABLET,SPL,Drug,OTC Drug,20071016,20991231,,19078461,ibuprofen 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"140",40213154,"Influenza, split virus, trivalent, injectable, preservative free",CVX,Drug,CVX,20111104,20991231,,40213154,"Influenza, split virus, trivalent, injectable, preservative free",CVX,Drug,CVX,,S
"14089001",4030871,Red blood cell count,SNOMED,Measurement,Procedure,20020131,20991231,,4030871,Red blood cell count,SNOMED,Measurement,Procedure,,S
"14152002",4030886,Intravenous infusion,SNOMED,Procedure,Procedure,20020131,20991231,,4030886,Intravenous infusion,SNOMED,Procedure,Procedure,,S
"141918",1150837,terfenadine 60 MG Oral Tablet,RxNorm,Drug,Clinical Drug,19700101,20991231,,1150837,terfenadine 60 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"14302001",443800,Amenorrhea,SNOMED,Condition,Clinical Finding,20020131,20991231,,443800,Amenorrhea,SNOMED,Condition,Clinical Finding,,S
"14304000",141253,Disorder of thyroid gland,SNOMED,Condition,Disorder,20020131,20991231,,141253,Disorder of thyroid gland,SNOMED,Condition,Disorder,,S
"14318007",4031049,Electroencephalographic procedure,SNOMED,Procedure,Procedure,20020131,20991231,,4031049,Electroencephalographic procedure,SNOMED,Procedure,Procedure,,S
"1431970",43532779,tacrolimus Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug Form,20130805,20991231,,43532779,tacrolimus Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug Form,,S
"1431974",43532782,tacrolimus Extended Release Oral Capsule [Astagraf],RxNorm,Drug,Branded Drug Form,20130805,20991231,,43532782,tacrolimus Extended Release Oral Capsule [Astagraf],RxNorm,Drug,Branded Drug Form,,S
"1431985",43532974,"24 HR tacrolimus 5 MG Extended Release Oral Capsule",RxNorm,Drug,Quant Clinical Drug,20130805,20991231,,43532974,"24 HR tacrolimus 5 MG Extended Release Oral Capsule",RxNorm,Drug,Quant Clinical Drug,,S
"1431986",43532784,tacrolimus 5 MG [Astagraf],RxNorm,Drug,Branded Drug Comp,20130805,20991231,,43532784,tacrolimus 5 MG [Astagraf],RxNorm,Drug,Branded Drug Comp,,S
"1431987",43532975,"24 HR tacrolimus 5 MG Extended Release Oral Capsule [Astagraf]",RxNorm,Drug,Quant Branded Drug,20130805,20991231,,43532975,"24 HR tacrolimus 5 MG Extended Release Oral Capsule [Astagraf]",RxNorm,Drug,Quant Branded Drug,,S
"1431988",43532976,tacrolimus 5 MG Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug,20130805,20991231,,43532976,tacrolimus 5 MG Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"1431989",43532977,tacrolimus 5 MG Extended Release Oral Capsule [Astagraf],RxNorm,Drug,Branded Drug,20130805,20991231,,43532977,tacrolimus 5 MG Extended Release Oral Capsule [Astagraf],RxNorm,Drug,Branded Drug,,S
"143421000237105",37169019,Body fluid clinical chemistry observable,SNOMED,Measurement,Observable Entity,20230607,20991231,,37169019,Body fluid clinical chemistry observable,SNOMED,Measurement,Observable Entity,,S
"143431000237107",37169020,Clinical chemistry electrolyte observable,SNOMED,Measurement,Observable Entity,20230607,20991231,,37169020,Clinical chemistry electrolyte observable,SNOMED,Measurement,Observable Entity,,S
"143441000237100",37175371,Clinical chemistry observable,SNOMED,Measurement,Observable Entity,20230607,20991231,,37175371,Clinical chemistry observable,SNOMED,Measurement,Observable Entity,,S
"143481000237106",37175375,Fluid chemistry observable,SNOMED,Measurement,Observable Entity,20230607,20991231,,37175375,Fluid chemistry observable,SNOMED,Measurement,Observable Entity,,S
"143561000237100",37169026,Blood clinical chemistry observable,SNOMED,Measurement,Observable Entity,20230607,20991231,,37169026,Blood clinical chemistry observable,SNOMED,Measurement,Observable Entity,,S
"14380007",135424,Foreign body in mouth,SNOMED,Condition,Disorder,20020131,20991231,,135424,Foreign body in mouth,SNOMED,Condition,Disorder,,S
"1442521",44507839,hydrocodone Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug Form,20131202,20991231,,44507839,hydrocodone Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug Form,,S
"1442522",44507816,hydrocodone bitartrate 10 MG Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug,20131202,20991231,,44507816,hydrocodone bitartrate 10 MG Extended Release Oral Capsule,RxNorm,Drug,Clinical Drug,,S
"14584",1519936,etonogestrel,RxNorm,Drug,Ingredient,19700101,20991231,,1519936,etonogestrel,RxNorm,Drug,Ingredient,,S
"145d3310-09e4-46c4-8142-a9bbebcbc5bc",45620137,SCHEIN HYDROCORTISONE - hydrocortisone cream,SPL,Drug,OTC Drug,20181128,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"14627-4",3027273,Bicarbonate [Moles/volume] in Venous blood,LOINC,Measurement,Lab Test,19980116,20991231,,3027273,Bicarbonate [Moles/volume] in Venous blood,LOINC,Measurement,Lab Test,,S
"14740000",4032789,Triglycerides measurement,SNOMED,Measurement,Procedure,20020131,20991231,,4032789,Triglycerides measurement,SNOMED,Measurement,Procedure,,S
"14768001",4033233,Peripheral blood smear interpretation,SNOMED,Measurement,Procedure,20020131,20991231,,4033233,Peripheral blood smear interpretation,SNOMED,Measurement,Procedure,,S
"14803f99-52c7-4324-b64c-971906144739",45636740,"CAREONE NIGHTTIME SLEEP AID - diphenhydramine hydrochloride tablet, film coated",SPL,Drug,OTC Drug,20240717,20991231,,40232448,diphenhydramine hydrochloride 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"14804-9",3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,LOINC,Measurement,Lab Test,19700101,20991231,,3022250,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,LOINC,Measurement,Lab Test,,S
"14830009",4032921,"Electrolytes measurement, urine",SNOMED,Measurement,Procedure,20020131,20991231,,4032921,"Electrolytes measurement, urine",SNOMED,Measurement,Procedure,,S
"1483b1e1-81ae-4497-be9e-1f2aee140030",45642250,HYDROCHLOROTHIAZIDE - hydrochlorothiazide tablet,SPL,Drug,Prescription Drug,20131227,20991231,,19078106,hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"148911000119107",36684472,Primary malignant neoplasm of abdomen,SNOMED,Condition,Disorder,20190131,20991231,,36684472,Primary malignant neoplasm of abdomen,SNOMED,Condition,Disorder,,S
"14957-5",3000034,Microalbumin [Mass/volume] in Urine,LOINC,Measurement,Lab Test,19700101,20991231,,3000034,Microalbumin [Mass/volume] in Urine,LOINC,Measurement,Lab Test,,S
"14959-1",3001802,Microalbumin/Creatinine [Mass Ratio] in Urine,LOINC,Measurement,Lab Test,19700101,20991231,,3001802,Microalbumin/Creatinine [Mass Ratio] in Urine,LOINC,Measurement,Lab Test,,S
"14ab9921-4651-4abc-92dc-aab1719b6bb0",45703307,"METOPROLOL SUCCINATE - metoprolol succinate tablet, film coated, extended release",SPL,Drug,Prescription Drug,20250806,20991231,,40166828,"24 HR metoprolol succinate 25 MG Extended Release Oral Tablet",RxNorm,Drug,Quant Clinical Drug,,S
"150062003",4305752,Osteotomy,SNOMED,Procedure,Procedure,20090131,20991231,,4305752,Osteotomy,SNOMED,Procedure,Procedure,,S
"15081005",4035793,Pulmonary rehabilitation,SNOMED,Procedure,Procedure,20020131,20991231,,4035793,Pulmonary rehabilitation,SNOMED,Procedure,Procedure,,S
"15220000",4034850,Laboratory test,SNOMED,Measurement,Procedure,20020131,20991231,,4034850,Laboratory test,SNOMED,Measurement,Procedure,,S
"15220ca4-b7de-4657-901a-114e260f0cf1",45675502,FAMILY WELLNESS MAXIMUM STRENGTH HYDROCORTISONE - hydrocortisone cream,SPL,Drug,OTC Drug,20160919,20991231,,19008572,hydrocortisone 10 MG/ML Topical Cream,RxNorm,Drug,Clinical Drug,,S
"1532007",4035987,Viral pharyngitis,SNOMED,Condition,Disorder,20020131,20991231,,4035987,Viral pharyngitis,SNOMED,Condition,Disorder,,S
"1534808",44816088,ethinyl estradiol 0.00146 MG/HR,RxNorm,Drug,Clinical Drug Comp,20140505,20991231,,44816088,ethinyl estradiol 0.00146 MG/HR,RxNorm,Drug,Clinical Drug Comp,,S
"1534809",44816277,"168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System",RxNorm,Drug,Quant Clinical Drug,20140505,20991231,,44816277,"168 HR ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System",RxNorm,Drug,Quant Clinical Drug,,S
"1534814",44816279,ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,20140505,20991231,,44816279,ethinyl estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System,RxNorm,Drug,Clinical Drug,,S
"153611000112104",37156007,End stage organ failure,SNOMED,Condition,Disorder,20230430,20991231,,37156007,End stage organ failure,SNOMED,Condition,Disorder,,S
"15492000",435567,Atrophy of edentulous maxillary alveolar ridge,SNOMED,Condition,Disorder,20020131,20991231,,435567,Atrophy of edentulous maxillary alveolar ridge,SNOMED,Condition,Disorder,,S
"1551000119108",43530656,Nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED,Condition,Disorder,20130731,20991231,,43530656,Nonproliferative retinopathy due to type 2 diabetes mellitus,SNOMED,Condition,Disorder,,S
"156073000",40318618,Complete miscarriage,SNOMED,Condition,Disorder,20130731,20991231,,40318618,Complete miscarriage,SNOMED,Condition,Disorder,,S
"1571000087109",42535066,Ultrasonography of bilateral breasts,SNOMED,Procedure,Procedure,20180131,20991231,,42535066,Ultrasonography of bilateral breasts,SNOMED,Procedure,Procedure,,S
"157141000119108",45757499,Proteinuria due to type 2 diabetes mellitus,SNOMED,Condition,Disorder,20150131,20991231,,45757499,Proteinuria due to type 2 diabetes mellitus,SNOMED,Condition,Disorder,,S
"15777000",40316773,Prediabetes,SNOMED,Condition,Disorder,20020131,20020131,U,37018196,Prediabetes,SNOMED,Condition,Clinical Finding,,S
"15805002",260123,Acute sinusitis,SNOMED,Condition,Disorder,20020131,20991231,,260123,Acute sinusitis,SNOMED,Condition,Disorder,,S
"15938005",443700,Eclampsia,SNOMED,Condition,Disorder,20020131,20991231,,443700,Eclampsia,SNOMED,Condition,Disorder,,S
"15e746e5-22d6-4d73-add3-210ba4965049",45647759,SULFAMETHOXAZOLE AND TRIMETHOPRIM - sulfamethoxazole and trimethoprim tablet,SPL,Drug,Prescription Drug,20120222,20991231,,1836434,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,RxNorm,Drug,Clinical Drug,,S
"1605101",46221581,insulin isophane,RxNorm,Drug,Ingredient,20150504,20991231,,46221581,insulin isophane,RxNorm,Drug,Ingredient,,S
"1605252",46221622,levonorgestrel 0.000813 MG/HR Intrauterine System,RxNorm,Drug,Clinical Drug,20150504,20991231,,46221622,levonorgestrel 0.000813 MG/HR Intrauterine System,RxNorm,Drug,Clinical Drug,,S
"1605257",46221626,levonorgestrel 0.000813 MG/HR Intrauterine System [Liletta],RxNorm,Drug,Branded Drug,20150504,20991231,,46221626,levonorgestrel 0.000813 MG/HR Intrauterine System [Liletta],RxNorm,Drug,Branded Drug,,S
