0	synthea	1.6.5	2019-03-12	\N	\N	1120
702	40213281	201605	\N	\N	\N	9
702	40213281	201606	\N	\N	\N	7
702	40213281	201610	\N	\N	\N	6
702	40213281	201701	\N	\N	\N	6
702	40213281	201703	\N	\N	\N	8
702	40213281	201710	\N	\N	\N	6
702	40213281	201810	\N	\N	\N	8
702	40213296	201010	\N	\N	\N	9
702	40213296	201107	\N	\N	\N	6
702	40213296	201110	\N	\N	\N	6
702	40213296	201210	\N	\N	\N	10
702	40213296	201702	\N	\N	\N	6
702	40213299	201301	\N	\N	\N	6
702	40213299	201612	\N	\N	\N	6
702	40213304	201008	\N	\N	\N	6
702	40213304	201009	\N	\N	\N	6
702	40213304	201105	\N	\N	\N	9
702	40213304	201106	\N	\N	\N	7
702	40213304	201201	\N	\N	\N	6
702	40213304	201202	\N	\N	\N	6
702	40213304	201410	\N	\N	\N	6
702	40213304	201808	\N	\N	\N	7
702	40213314	201012	\N	\N	\N	6
702	40213314	201110	\N	\N	\N	8
702	40213314	201111	\N	\N	\N	8
702	40213314	201207	\N	\N	\N	6
702	40213314	201412	\N	\N	\N	6
702	40213314	201601	\N	\N	\N	7
702	40213314	201603	\N	\N	\N	6
702	40213314	201610	\N	\N	\N	6
702	40213314	201612	\N	\N	\N	7
702	40213314	201810	\N	\N	\N	6
702	40213320	200904	\N	\N	\N	9
702	40213320	200912	\N	\N	\N	11
702	40213320	201004	\N	\N	\N	9
702	40213320	201101	\N	\N	\N	6
702	40213320	201104	\N	\N	\N	7
702	40213320	201108	\N	\N	\N	6
702	40213320	201110	\N	\N	\N	7
702	40213320	201402	\N	\N	\N	7
702	40213320	201505	\N	\N	\N	7
702	40213320	201605	\N	\N	\N	6
702	40213320	201705	\N	\N	\N	6
702	40213320	201805	\N	\N	\N	6
704	1127078	2009	8507	0	\N	7
704	1127078	2013	8507	0	\N	6
704	1127078	2016	8507	0	\N	8
704	1127078	2016	8532	0	\N	10
704	1127078	2018	8507	0	\N	6
704	1127078	2018	8532	0	\N	8
704	1127433	2009	8507	1	\N	9
704	1127433	2009	8532	2	\N	6
704	1127433	2009	8532	3	\N	6
704	1127433	2010	8507	3	\N	8
704	1127433	2011	8507	1	\N	9
704	1127433	2011	8507	2	\N	6
704	1127433	2013	8507	1	\N	6
704	1127433	2013	8532	1	\N	6
704	1127433	2013	8532	5	\N	6
704	1127433	2013	8532	7	\N	7
704	1127433	2014	8507	4	\N	6
704	1127433	2014	8532	3	\N	6
704	1127433	2014	8532	4	\N	8
704	1127433	2014	8532	5	\N	6
704	1127433	2015	8532	4	\N	6
704	1127433	2016	8507	2	\N	7
704	1127433	2016	8532	1	\N	6
704	1127433	2016	8532	2	\N	7
704	1127433	2017	8507	2	\N	6
704	1127433	2017	8507	4	\N	10
704	1127433	2018	8532	7	\N	6
704	1519937	2014	8532	3	\N	6
704	1519937	2015	8532	3	\N	6
704	1539464	1974	8507	6	\N	6
704	1539464	1975	8507	6	\N	6
704	1539464	1976	8507	6	\N	7
704	1539464	1977	8507	6	\N	7
704	1539464	1978	8507	6	\N	6
704	1539464	1979	8507	6	\N	6
704	1539464	1984	8507	7	\N	6
704	1539464	1985	8507	7	\N	6
704	1539464	1986	8507	7	\N	6
704	1539464	1987	8507	7	\N	6
704	1539464	1988	8507	7	\N	7
704	1539464	1989	8507	7	\N	8
704	1539464	1993	8507	8	\N	6
704	1539464	1994	8532	5	\N	7
704	1539464	1995	8532	5	\N	7
704	1539464	1996	8532	5	\N	8
704	1539464	1997	8507	5	\N	6
704	1539464	1997	8532	5	\N	8
704	1539464	1998	8507	5	\N	6
704	1539464	1998	8507	8	\N	6
704	1539464	1998	8532	5	\N	9
704	1539464	1999	8507	4	\N	6
704	1539464	1999	8532	5	\N	8
704	1539464	2000	8507	4	\N	7
704	1539464	2000	8507	5	\N	7
704	1539464	2000	8532	5	\N	6
704	1539464	2000	8532	6	\N	6
704	1539464	2001	8507	4	\N	6
704	1539464	2001	8507	5	\N	8
704	1539464	2001	8532	6	\N	6
704	1539464	2002	8507	4	\N	6
704	1539464	2002	8507	5	\N	8
704	1539464	2002	8507	6	\N	6
704	1539464	2002	8532	6	\N	11
704	1539464	2003	8507	4	\N	7
704	1539464	2003	8507	5	\N	10
704	1539464	2003	8507	6	\N	6
704	1539464	2003	8532	4	\N	6
704	1539464	2003	8532	6	\N	11
704	1539464	2004	8507	4	\N	8
704	1539464	2004	8507	5	\N	9
704	1539464	2004	8507	6	\N	6
704	1539464	2004	8532	4	\N	6
704	1539464	2004	8532	6	\N	13
704	1539464	2005	8507	4	\N	10
704	1539464	2005	8507	5	\N	8
704	1539464	2005	8507	6	\N	6
704	1539464	2005	8532	6	\N	14
704	1539464	2006	8507	4	\N	8
704	1539464	2006	8507	5	\N	10
704	1539464	2006	8507	6	\N	7
704	1539464	2006	8532	6	\N	13
704	1539464	2007	8507	4	\N	6
704	1539464	2007	8507	5	\N	11
704	1539464	2007	8507	6	\N	9
704	1539464	2007	8532	6	\N	14
704	1539464	2008	8507	4	\N	6
704	1539464	2008	8507	5	\N	10
704	1539464	2008	8507	6	\N	9
704	1539464	2008	8532	6	\N	14
704	1539464	2009	8507	5	\N	12
704	1539464	2009	8507	6	\N	10
704	1539464	2009	8532	5	\N	7
704	1539464	2009	8532	6	\N	11
704	1539464	2010	8507	5	\N	11
704	1539464	2010	8507	6	\N	11
704	1539464	2010	8532	5	\N	8
704	1539464	2010	8532	6	\N	7
704	1539464	2010	8532	7	\N	8
704	1539464	2011	8507	5	\N	11
704	1539464	2011	8507	6	\N	12
704	1539464	2011	8507	7	\N	6
704	1539464	2011	8532	5	\N	9
704	1539464	2011	8532	6	\N	6
704	1539464	2011	8532	7	\N	9
704	1539464	2012	8507	5	\N	12
704	1539464	2012	8507	6	\N	12
704	1539464	2012	8507	7	\N	7
704	1539464	2012	8532	5	\N	12
704	1539464	2012	8532	7	\N	12
704	1539464	2013	8507	5	\N	12
704	1539464	2013	8507	6	\N	13
704	1539464	2013	8507	7	\N	7
704	1539464	2013	8532	5	\N	12
704	1539464	2013	8532	7	\N	12
704	1539464	2014	8507	5	\N	11
704	1539464	2014	8507	6	\N	13
704	1539464	2014	8507	7	\N	7
704	1539464	2014	8532	5	\N	11
704	1539464	2014	8532	6	\N	8
704	1539464	2014	8532	7	\N	11
704	1539464	2015	8507	5	\N	13
704	1539464	2015	8507	6	\N	12
704	1539464	2015	8507	7	\N	8
704	1539464	2015	8532	5	\N	11
704	1539464	2015	8532	6	\N	7
704	1539464	2015	8532	7	\N	12
704	1539464	2016	8507	5	\N	12
704	1539464	2016	8507	6	\N	12
704	1539464	2016	8507	7	\N	11
704	1539464	2016	8532	5	\N	10
704	1539464	2016	8532	6	\N	9
704	1539464	2016	8532	7	\N	10
704	1539464	2017	8507	5	\N	11
704	1539464	2017	8507	6	\N	13
704	1539464	2017	8507	7	\N	14
704	1539464	2017	8532	5	\N	9
704	1539464	2017	8532	6	\N	10
704	1539464	2017	8532	7	\N	11
704	1539464	2018	8507	5	\N	10
704	1539464	2018	8507	6	\N	11
704	1539464	2018	8507	7	\N	15
704	1539464	2018	8532	5	\N	8
704	1539464	2018	8532	6	\N	12
704	1539464	2018	8532	7	\N	11
704	1713671	2014	8532	5	\N	6
704	1713671	2016	8532	4	\N	7
704	19019979	2009	8532	0	\N	6
704	19019979	2011	8507	0	\N	8
704	19019979	2012	8507	0	\N	7
704	19019979	2014	8532	0	\N	9
704	19019979	2015	8507	0	\N	6
704	19019979	2017	8507	0	\N	11
704	19019979	2018	8507	0	\N	6
704	19019979	2018	8532	0	\N	8
704	19073183	2012	8507	0	\N	7
704	19073183	2014	8507	0	\N	6
704	19073183	2017	8507	0	\N	9
704	19073183	2018	8532	0	\N	6
704	19127904	2013	8532	1	\N	7
704	19127922	2010	8532	4	\N	6
704	19127922	2012	8532	3	\N	6
704	19127922	2013	8532	4	\N	6
704	19127922	2016	8532	3	\N	6
704	19127922	2018	8532	4	\N	8
704	19128009	2012	8532	2	\N	6
704	19129144	2009	8532	2	\N	6
704	19129144	2009	8532	4	\N	9
704	19129144	2010	8532	2	\N	7
704	19129144	2011	8532	4	\N	6
704	19129144	2013	8532	3	\N	7
704	19129144	2014	8532	2	\N	7
704	19129144	2015	8532	4	\N	6
704	19129144	2016	8532	2	\N	7
704	19129144	2016	8532	4	\N	12
704	19129144	2017	8532	3	\N	6
704	19129144	2017	8532	4	\N	7
704	19129144	2018	8532	3	\N	6
704	19132304	2008	8532	3	\N	6
704	19132304	2012	8532	3	\N	6
704	19133679	2015	8532	4	\N	6
704	19133679	2017	8532	4	\N	6
704	40213154	1981	8532	7	\N	6
704	40213154	1983	8532	7	\N	6
704	40213154	1984	8507	7	\N	6
704	40213154	1984	8532	7	\N	6
704	40213154	1985	8507	7	\N	6
704	40213154	1985	8532	7	\N	6
704	40213154	1986	8532	7	\N	6
704	40213154	1987	8532	7	\N	6
704	40213154	1992	8532	8	\N	6
704	40213154	1993	8532	8	\N	6
704	40213154	1994	8532	8	\N	6
704	40213154	1995	8532	8	\N	6
704	40213154	2002	8532	5	\N	6
704	40213154	2003	8532	5	\N	7
704	40213154	2004	8532	6	\N	7
704	40213154	2005	8532	6	\N	7
704	40213154	2007	8507	6	\N	6
704	40213154	2009	8507	0	\N	49
704	40213154	2009	8507	1	\N	77
704	40213154	2009	8507	2	\N	25
704	40213154	2009	8507	3	\N	20
704	40213154	2009	8507	4	\N	35
704	40213154	2009	8507	5	\N	46
704	40213154	2009	8507	6	\N	35
704	40213154	2009	8507	7	\N	15
704	40213154	2009	8507	8	\N	8
704	40213154	2009	8507	9	\N	7
704	40213154	2009	8532	0	\N	43
704	40213154	2009	8532	1	\N	64
704	40213154	2009	8532	2	\N	32
704	40213154	2009	8532	3	\N	32
704	40213154	2009	8532	4	\N	31
704	40213154	2009	8532	5	\N	58
704	40213154	2009	8532	6	\N	36
704	40213154	2009	8532	7	\N	19
704	40213154	2009	8532	9	\N	7
704	40213154	2010	8507	0	\N	40
704	40213154	2010	8507	1	\N	73
704	40213154	2010	8507	2	\N	32
704	40213154	2010	8507	3	\N	24
704	40213154	2010	8507	4	\N	35
704	40213154	2010	8507	5	\N	52
704	40213154	2010	8507	6	\N	39
704	40213154	2010	8507	7	\N	16
704	40213154	2010	8507	8	\N	6
704	40213154	2010	8507	9	\N	6
704	40213154	2010	8532	0	\N	49
704	40213154	2010	8532	1	\N	63
704	40213154	2010	8532	2	\N	18
704	40213154	2010	8532	3	\N	23
704	40213154	2010	8532	4	\N	35
704	40213154	2010	8532	5	\N	54
704	40213154	2010	8532	6	\N	40
704	40213154	2010	8532	7	\N	27
704	40213154	2011	8507	0	\N	44
704	40213154	2011	8507	1	\N	77
704	40213154	2011	8507	2	\N	27
704	40213154	2011	8507	3	\N	27
704	40213154	2011	8507	4	\N	34
704	40213154	2011	8507	5	\N	51
704	40213154	2011	8507	6	\N	43
704	40213154	2011	8507	7	\N	18
704	40213154	2011	8507	8	\N	6
704	40213154	2011	8532	0	\N	46
704	40213154	2011	8532	1	\N	60
704	40213154	2011	8532	2	\N	33
704	40213154	2011	8532	3	\N	28
704	40213154	2011	8532	4	\N	37
704	40213154	2011	8532	5	\N	63
704	40213154	2011	8532	6	\N	39
704	40213154	2011	8532	7	\N	30
704	40213154	2012	8507	0	\N	49
704	40213154	2012	8507	1	\N	74
704	40213154	2012	8507	2	\N	25
704	40213154	2012	8507	3	\N	21
704	40213154	2012	8507	4	\N	38
704	40213154	2012	8507	5	\N	54
704	40213154	2012	8507	6	\N	42
704	40213154	2012	8507	7	\N	21
704	40213154	2012	8507	9	\N	7
704	40213154	2012	8532	0	\N	51
704	40213154	2012	8532	1	\N	64
704	40213154	2012	8532	2	\N	25
704	40213154	2012	8532	3	\N	30
704	40213154	2012	8532	4	\N	30
704	40213154	2012	8532	5	\N	66
704	40213154	2012	8532	6	\N	38
704	40213154	2012	8532	7	\N	33
704	40213154	2013	8507	0	\N	50
704	40213154	2013	8507	1	\N	76
704	40213154	2013	8507	2	\N	26
704	40213154	2013	8507	3	\N	25
704	40213154	2013	8507	4	\N	32
704	40213154	2013	8507	5	\N	55
704	40213154	2013	8507	6	\N	44
704	40213154	2013	8507	7	\N	20
704	40213154	2013	8532	0	\N	45
704	40213154	2013	8532	1	\N	65
704	40213154	2013	8532	2	\N	18
704	40213154	2013	8532	3	\N	20
704	40213154	2013	8532	4	\N	38
704	40213154	2013	8532	5	\N	67
704	40213154	2013	8532	6	\N	40
704	40213154	2013	8532	7	\N	34
704	40213154	2014	8507	0	\N	49
704	40213154	2014	8507	1	\N	70
704	40213154	2014	8507	2	\N	32
704	40213154	2014	8507	3	\N	26
704	40213154	2014	8507	4	\N	43
704	40213154	2014	8507	5	\N	58
704	40213154	2014	8507	6	\N	35
704	40213154	2014	8507	7	\N	21
704	40213154	2014	8507	8	\N	11
704	40213154	2014	8532	0	\N	51
704	40213154	2014	8532	1	\N	61
704	40213154	2014	8532	2	\N	29
704	40213154	2014	8532	3	\N	28
704	40213154	2014	8532	4	\N	38
704	40213154	2014	8532	5	\N	60
704	40213154	2014	8532	6	\N	41
704	40213154	2014	8532	7	\N	33
704	40213154	2014	8532	8	\N	7
704	40213154	2015	8507	0	\N	48
704	40213154	2015	8507	1	\N	65
704	40213154	2015	8507	2	\N	30
704	40213154	2015	8507	3	\N	16
704	40213154	2015	8507	4	\N	30
704	40213154	2015	8507	5	\N	54
704	40213154	2015	8507	6	\N	35
704	40213154	2015	8507	7	\N	22
704	40213154	2015	8507	8	\N	11
704	40213154	2015	8532	0	\N	49
704	40213154	2015	8532	1	\N	59
704	40213154	2015	8532	2	\N	25
704	40213154	2015	8532	3	\N	29
704	40213154	2015	8532	4	\N	47
704	40213154	2015	8532	5	\N	63
704	40213154	2015	8532	6	\N	38
704	40213154	2015	8532	7	\N	41
704	40213154	2015	8532	8	\N	8
704	40213154	2016	8507	0	\N	54
704	40213154	2016	8507	1	\N	64
704	40213154	2016	8507	2	\N	25
704	40213154	2016	8507	3	\N	28
704	40213154	2016	8507	4	\N	44
704	40213154	2016	8507	5	\N	57
704	40213154	2016	8507	6	\N	43
704	40213154	2016	8507	7	\N	25
704	40213154	2016	8507	8	\N	12
704	40213154	2016	8532	0	\N	47
704	40213154	2016	8532	1	\N	62
704	40213154	2016	8532	2	\N	30
704	40213154	2016	8532	3	\N	16
704	40213154	2016	8532	4	\N	46
704	40213154	2016	8532	5	\N	67
704	40213154	2016	8532	6	\N	40
704	40213154	2016	8532	7	\N	37
704	40213154	2016	8532	8	\N	13
704	40213154	2017	8507	0	\N	51
704	40213154	2017	8507	1	\N	59
704	40213154	2017	8507	2	\N	28
704	40213154	2017	8507	3	\N	29
704	40213154	2017	8507	4	\N	35
704	40213154	2017	8507	5	\N	59
704	40213154	2017	8507	6	\N	43
704	40213154	2017	8507	7	\N	28
704	40213154	2017	8507	8	\N	10
704	40213154	2017	8532	0	\N	54
704	40213154	2017	8532	1	\N	53
704	40213154	2017	8532	2	\N	21
704	40213154	2017	8532	3	\N	30
704	40213154	2017	8532	4	\N	35
704	40213154	2017	8532	5	\N	67
704	40213154	2017	8532	6	\N	45
704	40213154	2017	8532	7	\N	41
704	40213154	2017	8532	8	\N	12
704	40213154	2018	8507	0	\N	52
704	40213154	2018	8507	1	\N	52
704	40213154	2018	8507	2	\N	33
704	40213154	2018	8507	3	\N	20
704	40213154	2018	8507	4	\N	42
704	40213154	2018	8507	5	\N	52
704	40213154	2018	8507	6	\N	41
704	40213154	2018	8507	7	\N	31
704	40213154	2018	8507	8	\N	13
704	40213154	2018	8532	0	\N	50
704	40213154	2018	8532	1	\N	48
704	40213154	2018	8532	2	\N	22
704	40213154	2018	8532	3	\N	27
704	40213154	2018	8532	4	\N	42
704	40213154	2018	8532	5	\N	68
704	40213154	2018	8532	6	\N	48
704	40213154	2018	8532	7	\N	39
704	40213154	2018	8532	8	\N	13
704	40213160	2009	8507	0	\N	14
704	40213160	2009	8532	0	\N	10
704	40213160	2010	8507	0	\N	12
704	40213160	2010	8532	0	\N	20
704	40213160	2011	8507	0	\N	18
704	40213160	2011	8532	0	\N	14
704	40213160	2012	8507	0	\N	17
704	40213160	2012	8532	0	\N	11
704	40213160	2013	8507	0	\N	10
704	40213160	2013	8532	0	\N	7
704	40213160	2014	8507	0	\N	12
704	40213160	2014	8532	0	\N	16
704	40213160	2015	8507	0	\N	13
704	40213160	2015	8532	0	\N	16
704	40213160	2016	8507	0	\N	21
704	40213160	2016	8532	0	\N	14
704	40213160	2017	8507	0	\N	9
704	40213160	2017	8532	0	\N	13
704	40213160	2018	8507	0	\N	11
704	40213160	2018	8532	0	\N	12
704	40213180	2009	8507	1	\N	13
704	40213180	2009	8507	2	\N	6
704	40213180	2009	8532	1	\N	16
704	40213180	2009	8532	2	\N	8
704	40213180	2010	8507	1	\N	13
704	40213180	2010	8532	1	\N	11
704	40213180	2010	8532	2	\N	6
704	40213180	2011	8507	1	\N	20
704	40213180	2011	8507	2	\N	7
704	40213180	2011	8532	1	\N	12
704	40213180	2011	8532	2	\N	10
704	40213180	2012	8507	1	\N	12
704	40213180	2012	8507	2	\N	13
704	40213180	2012	8532	1	\N	10
704	40213180	2013	8507	1	\N	17
704	40213180	2013	8507	2	\N	6
704	40213180	2013	8532	1	\N	17
704	40213180	2013	8532	2	\N	9
704	40213180	2014	8507	1	\N	13
704	40213180	2014	8507	2	\N	9
704	40213180	2014	8532	1	\N	15
704	40213180	2014	8532	2	\N	6
704	40213180	2015	8507	1	\N	13
704	40213180	2015	8507	2	\N	6
704	40213180	2015	8532	1	\N	9
704	40213180	2015	8532	2	\N	9
704	40213180	2016	8507	1	\N	13
704	40213180	2016	8507	2	\N	6
704	40213180	2016	8532	1	\N	10
704	40213180	2017	8507	1	\N	11
704	40213180	2017	8507	2	\N	11
704	40213180	2017	8532	1	\N	13
704	40213180	2017	8532	2	\N	6
704	40213180	2018	8507	1	\N	10
704	40213180	2018	8507	2	\N	7
704	40213180	2018	8532	1	\N	9
704	40213183	2009	8507	0	\N	11
704	40213183	2009	8532	0	\N	7
704	40213183	2010	8507	0	\N	8
704	40213183	2010	8532	0	\N	11
704	40213183	2011	8507	0	\N	11
704	40213183	2011	8532	0	\N	17
704	40213183	2012	8507	0	\N	12
704	40213183	2012	8532	0	\N	6
704	40213183	2013	8507	0	\N	11
704	40213183	2013	8532	0	\N	11
704	40213183	2014	8507	0	\N	7
704	40213183	2014	8532	0	\N	12
704	40213183	2015	8507	0	\N	16
704	40213183	2015	8532	0	\N	13
704	40213183	2016	8507	0	\N	17
704	40213183	2016	8532	0	\N	13
704	40213183	2017	8507	0	\N	11
704	40213183	2017	8532	0	\N	9
704	40213183	2018	8507	0	\N	8
704	40213183	2018	8532	0	\N	8
704	40213198	2010	8507	0	\N	25
704	40213198	2010	8507	6	\N	12
704	40213198	2010	8532	0	\N	33
704	40213198	2010	8532	6	\N	19
704	40213198	2011	8507	0	\N	23
704	40213198	2011	8532	0	\N	22
704	40213198	2012	8507	0	\N	15
704	40213198	2012	8532	0	\N	9
704	40213198	2013	8507	0	\N	10
704	40213198	2013	8507	6	\N	6
704	40213198	2013	8532	0	\N	8
704	40213198	2014	8507	0	\N	13
704	40213198	2014	8532	0	\N	8
704	40213198	2015	8507	0	\N	11
704	40213198	2015	8532	0	\N	13
704	40213198	2015	8532	6	\N	7
704	40213198	2016	8507	0	\N	11
704	40213198	2016	8532	0	\N	10
704	40213198	2017	8507	0	\N	8
704	40213198	2017	8507	6	\N	6
704	40213198	2017	8532	0	\N	9
704	40213198	2018	8507	0	\N	6
704	40213198	2018	8532	0	\N	13
704	40213201	2010	8532	6	\N	7
704	40213201	2011	8532	6	\N	6
704	40213201	2013	8507	6	\N	6
704	40213201	2016	8532	6	\N	7
704	40213201	2018	8507	6	\N	6
704	40213216	2010	8507	0	\N	7
704	40213216	2010	8532	0	\N	13
704	40213216	2011	8507	0	\N	10
704	40213216	2011	8532	0	\N	8
704	40213216	2012	8507	0	\N	9
704	40213216	2012	8532	0	\N	6
704	40213216	2014	8507	0	\N	9
704	40213216	2014	8532	0	\N	7
704	40213216	2015	8532	0	\N	8
704	40213216	2016	8507	0	\N	10
704	40213216	2016	8532	0	\N	6
704	40213216	2017	8532	0	\N	6
704	40213216	2018	8532	0	\N	8
704	40213227	1992	8532	8	\N	6
704	40213227	2009	8507	2	\N	6
704	40213227	2009	8507	3	\N	6
704	40213227	2009	8507	4	\N	8
704	40213227	2009	8507	5	\N	8
704	40213227	2009	8532	2	\N	8
704	40213227	2009	8532	3	\N	6
704	40213227	2009	8532	4	\N	9
704	40213227	2009	8532	5	\N	8
704	40213227	2010	8507	3	\N	7
704	40213227	2010	8532	2	\N	6
704	40213227	2010	8532	3	\N	6
704	40213227	2010	8532	4	\N	6
704	40213227	2010	8532	5	\N	7
704	40213227	2011	8507	2	\N	7
704	40213227	2011	8507	3	\N	9
704	40213227	2011	8507	5	\N	6
704	40213227	2011	8532	2	\N	10
704	40213227	2011	8532	3	\N	8
704	40213227	2011	8532	4	\N	7
704	40213227	2011	8532	5	\N	11
704	40213227	2011	8532	6	\N	7
704	40213227	2011	8532	7	\N	9
704	40213227	2012	8507	2	\N	13
704	40213227	2012	8507	4	\N	13
704	40213227	2012	8507	5	\N	6
704	40213227	2012	8532	3	\N	7
704	40213227	2012	8532	4	\N	6
704	40213227	2012	8532	7	\N	6
704	40213227	2013	8507	2	\N	6
704	40213227	2013	8507	4	\N	7
704	40213227	2013	8532	2	\N	9
704	40213227	2013	8532	3	\N	7
704	40213227	2013	8532	4	\N	11
704	40213227	2013	8532	5	\N	9
704	40213227	2014	8507	2	\N	9
704	40213227	2014	8532	2	\N	6
704	40213227	2014	8532	3	\N	9
704	40213227	2014	8532	4	\N	8
704	40213227	2014	8532	5	\N	7
704	40213227	2015	8507	2	\N	6
704	40213227	2015	8507	4	\N	9
704	40213227	2015	8507	5	\N	6
704	40213227	2015	8532	2	\N	9
704	40213227	2015	8532	3	\N	11
704	40213227	2015	8532	6	\N	7
704	40213227	2016	8507	2	\N	6
704	40213227	2016	8507	3	\N	14
704	40213227	2016	8507	4	\N	9
704	40213227	2016	8507	5	\N	6
704	40213227	2016	8532	4	\N	11
704	40213227	2016	8532	6	\N	7
704	40213227	2016	8532	7	\N	8
704	40213227	2017	8507	2	\N	11
704	40213227	2017	8507	3	\N	9
704	40213227	2017	8507	5	\N	9
704	40213227	2017	8507	6	\N	9
704	40213227	2017	8532	2	\N	6
704	40213227	2017	8532	3	\N	11
704	40213227	2017	8532	4	\N	9
704	40213227	2017	8532	5	\N	8
704	40213227	2018	8507	2	\N	7
704	40213227	2018	8507	3	\N	6
704	40213227	2018	8507	4	\N	8
704	40213227	2018	8507	5	\N	7
704	40213227	2018	8507	6	\N	7
704	40213227	2018	8532	3	\N	8
704	40213227	2018	8532	4	\N	10
704	40213227	2018	8532	5	\N	8
704	40213227	2018	8532	6	\N	6
704	40213230	2009	8507	1	\N	8
704	40213230	2009	8532	1	\N	11
704	40213230	2010	8507	1	\N	7
704	40213230	2011	8507	1	\N	7
704	40213230	2012	8532	1	\N	6
704	40213230	2013	8507	1	\N	8
704	40213230	2013	8532	1	\N	6
704	40213230	2014	8507	1	\N	6
704	40213230	2016	8507	1	\N	6
704	40213230	2016	8532	1	\N	6
704	40213230	2017	8507	1	\N	7
704	40213230	2017	8532	1	\N	6
704	40213251	2009	8507	0	\N	11
704	40213251	2009	8532	0	\N	7
704	40213251	2010	8507	0	\N	8
704	40213251	2010	8532	0	\N	11
704	40213251	2011	8507	0	\N	11
704	40213251	2011	8532	0	\N	17
704	40213251	2012	8507	0	\N	12
704	40213251	2012	8532	0	\N	6
704	40213251	2013	8507	0	\N	11
704	40213251	2013	8532	0	\N	11
704	40213251	2014	8507	0	\N	7
704	40213251	2014	8532	0	\N	12
704	40213251	2015	8507	0	\N	16
704	40213251	2015	8532	0	\N	13
704	40213251	2016	8507	0	\N	17
704	40213251	2016	8532	0	\N	13
704	40213251	2017	8507	0	\N	11
704	40213251	2017	8532	0	\N	9
704	40213251	2018	8507	0	\N	8
704	40213251	2018	8532	0	\N	8
704	40213260	2009	8507	5	\N	12
704	40213260	2009	8532	5	\N	16
704	40213260	2010	8507	5	\N	11
704	40213260	2010	8532	5	\N	17
704	40213260	2011	8507	5	\N	12
704	40213260	2011	8532	5	\N	16
704	40213260	2012	8507	5	\N	10
704	40213260	2012	8532	5	\N	14
704	40213260	2013	8507	5	\N	10
704	40213260	2013	8532	5	\N	15
704	40213260	2014	8507	5	\N	11
704	40213260	2014	8532	5	\N	9
704	40213260	2015	8507	5	\N	11
704	40213260	2015	8532	5	\N	7
704	40213260	2016	8507	5	\N	14
704	40213260	2016	8532	5	\N	12
704	40213260	2017	8507	5	\N	15
704	40213260	2017	8532	5	\N	16
704	40213260	2018	8507	5	\N	9
704	40213260	2018	8532	5	\N	14
704	40213281	2009	8507	0	\N	17
704	40213281	2009	8532	0	\N	11
704	40213281	2010	8507	0	\N	16
704	40213281	2010	8532	0	\N	23
704	40213281	2011	8507	0	\N	19
704	40213281	2011	8532	0	\N	22
704	40213281	2012	8507	0	\N	20
704	40213281	2012	8532	0	\N	16
704	40213281	2013	8507	0	\N	17
704	40213281	2013	8532	0	\N	13
704	40213281	2014	8507	0	\N	15
704	40213281	2014	8532	0	\N	19
704	40213281	2015	8507	0	\N	20
704	40213281	2015	8532	0	\N	21
704	40213281	2016	8507	0	\N	24
704	40213281	2016	8532	0	\N	19
704	40213281	2017	8507	0	\N	18
704	40213281	2017	8532	0	\N	16
704	40213281	2018	8507	0	\N	12
704	40213281	2018	8532	0	\N	17
704	40213296	2009	8507	4	\N	14
704	40213296	2009	8532	4	\N	14
704	40213296	2010	8507	4	\N	15
704	40213296	2010	8532	4	\N	13
704	40213296	2011	8507	4	\N	12
704	40213296	2011	8532	4	\N	18
704	40213296	2012	8507	4	\N	19
704	40213296	2012	8532	4	\N	15
704	40213296	2013	8507	4	\N	14
704	40213296	2013	8532	4	\N	16
704	40213296	2014	8507	4	\N	14
704	40213296	2014	8532	4	\N	16
704	40213296	2015	8507	4	\N	12
704	40213296	2015	8532	4	\N	15
704	40213296	2016	8507	4	\N	16
704	40213296	2016	8532	4	\N	18
704	40213296	2017	8507	4	\N	12
704	40213296	2017	8532	4	\N	13
704	40213296	2018	8507	4	\N	17
704	40213296	2018	8532	4	\N	13
704	40213299	2009	8507	0	\N	7
704	40213299	2009	8532	0	\N	9
704	40213299	2010	8507	0	\N	8
704	40213299	2010	8532	0	\N	7
704	40213299	2011	8507	0	\N	12
704	40213299	2011	8532	0	\N	15
704	40213299	2012	8507	0	\N	14
704	40213299	2012	8532	0	\N	12
704	40213299	2013	8507	0	\N	15
704	40213299	2013	8532	0	\N	16
704	40213299	2014	8507	0	\N	13
704	40213299	2014	8532	0	\N	8
704	40213299	2015	8507	0	\N	12
704	40213299	2015	8532	0	\N	11
704	40213299	2016	8507	0	\N	13
704	40213299	2016	8532	0	\N	12
704	40213299	2017	8507	0	\N	9
704	40213299	2017	8532	0	\N	11
704	40213299	2018	8507	0	\N	13
704	40213299	2018	8532	0	\N	9
704	40213304	2009	8507	0	\N	6
704	40213304	2009	8532	0	\N	8
704	40213304	2010	8507	0	\N	8
704	40213304	2010	8532	0	\N	14
704	40213304	2011	8507	0	\N	18
704	40213304	2011	8532	0	\N	11
704	40213304	2012	8507	0	\N	15
704	40213304	2012	8532	0	\N	12
704	40213304	2013	8507	0	\N	8
704	40213304	2014	8507	0	\N	10
704	40213304	2014	8532	0	\N	11
704	40213304	2015	8507	0	\N	10
704	40213304	2015	8532	0	\N	11
704	40213304	2016	8507	0	\N	11
704	40213304	2016	8532	0	\N	8
